Date,Open,Close,Return Close day vs Close previous day
"Sep 14, 2017","2,494.56","2,495.62",-0.11%
"Sep 13, 2017","2,493.89","2,498.37",0.08%
"Sep 12, 2017","2,491.94","2,496.48",0.34%
"Sep 11, 2017","2,474.52","2,488.11",1.08%
"Sep 08, 2017","2,462.25","2,461.43",-0.15%
"Sep 07, 2017","2,468.06","2,465.10",-0.02%
"Sep 06, 2017","2,463.83","2,465.54",0.31%
"Sep 05, 2017","2,470.35","2,457.85",-0.76%
"Sep 01, 2017","2,474.42","2,476.55",0.20%
"Aug 31, 2017","2,462.65","2,471.65",0.57%
"Aug 30, 2017","2,446.06","2,457.59",0.46%
"Aug 29, 2017","2,431.94","2,446.30",0.08%
"Aug 28, 2017","2,447.35","2,444.24",0.05%
"Aug 25, 2017","2,444.72","2,443.05",0.17%
"Aug 24, 2017","2,447.91","2,438.97",-0.21%
"Aug 23, 2017","2,444.88","2,444.04",-0.35%
"Aug 22, 2017","2,433.75","2,452.51",0.99%
"Aug 21, 2017","2,425.50","2,428.37",0.12%
"Aug 18, 2017","2,427.64","2,425.55",-0.18%
"Aug 17, 2017","2,462.95","2,430.01",-1.54%
"Aug 16, 2017","2,468.63","2,468.11",0.14%
"Aug 15, 2017","2,468.66","2,464.61",-0.05%
"Aug 14, 2017","2,454.96","2,465.84",1.00%
"Aug 11, 2017","2,441.04","2,441.32",0.13%
"Aug 10, 2017","2,465.38","2,438.21",-1.45%
"Aug 09, 2017","2,465.35","2,474.02",-0.04%
"Aug 08, 2017","2,478.35","2,474.92",-0.24%
"Aug 07, 2017","2,477.14","2,480.91",0.16%
"Aug 04, 2017","2,476.88","2,476.83",0.19%
"Aug 03, 2017","2,476.03","2,472.16",-0.22%
"Aug 02, 2017","2,480.38","2,477.57",0.05%
"Aug 01, 2017","2,477.10","2,476.35",0.24%
"Jul 31, 2017","2,475.94","2,470.30",-0.07%
"Jul 28, 2017","2,469.12","2,472.10",-0.13%
"Jul 27, 2017","2,482.76","2,475.42",-0.10%
"Jul 26, 2017","2,479.97","2,477.83",0.03%
"Jul 25, 2017","2,477.88","2,477.13",0.29%
"Jul 24, 2017","2,472.04","2,469.91",-0.11%
"Jul 21, 2017","2,467.40","2,472.54",-0.04%
"Jul 20, 2017","2,475.56","2,473.45",-0.02%
"Jul 19, 2017","2,463.85","2,473.83",0.54%
"Jul 18, 2017","2,455.88","2,460.61",0.06%
"Jul 17, 2017","2,459.50","2,459.14",-0.01%
"Jul 14, 2017","2,449.16","2,459.27",0.47%
"Jul 13, 2017","2,444.99","2,447.83",0.19%
"Jul 12, 2017","2,435.75","2,443.25",0.73%
"Jul 11, 2017","2,427.35","2,425.53",-0.08%
"Jul 10, 2017","2,424.51","2,427.43",0.09%
"Jul 07, 2017","2,413.52","2,425.18",0.64%
"Jul 06, 2017","2,423.44","2,409.75",-0.94%
"Jul 05, 2017","2,430.78","2,432.54",0.15%
"Jul 03, 2017","2,431.39","2,429.01",0.23%
"Jun 30, 2017","2,429.20","2,423.41",0.15%
"Jun 29, 2017","2,442.38","2,419.70",-0.86%
"Jun 28, 2017","2,428.70","2,440.69",0.88%
"Jun 27, 2017","2,436.34","2,419.38",-0.81%
"Jun 26, 2017","2,443.32","2,439.07",0.03%
"Jun 23, 2017","2,434.65","2,438.30",0.16%
"Jun 22, 2017","2,437.40","2,434.50",-0.05%
"Jun 21, 2017","2,439.31","2,435.61",-0.06%
"Jun 20, 2017","2,450.66","2,437.03",-0.67%
"Jun 19, 2017","2,442.55","2,453.46",0.83%
"Jun 16, 2017","2,431.24","2,433.15",0.03%
"Jun 15, 2017","2,424.14","2,432.46",-0.22%
"Jun 14, 2017","2,443.75","2,437.92",-0.10%
"Jun 13, 2017","2,434.15","2,440.35",0.45%
"Jun 12, 2017","2,425.88","2,429.39",-0.10%
"Jun 09, 2017","2,436.39","2,431.77",-0.08%
"Jun 08, 2017","2,434.27","2,433.79",0.03%
"Jun 07, 2017","2,432.03","2,433.14",0.16%
"Jun 06, 2017","2,431.92","2,429.33",-0.28%
"Jun 05, 2017","2,437.83","2,436.10",-0.12%
"Jun 02, 2017","2,431.28","2,439.07",0.37%
"Jun 01, 2017","2,415.65","2,430.06",0.76%
"May 31, 2017","2,415.63","2,411.80",-0.05%
"May 30, 2017","2,411.67","2,412.91",-0.12%
"May 26, 2017","2,414.50","2,415.82",0.03%
"May 25, 2017","2,409.54","2,415.07",0.44%
"May 24, 2017","2,401.41","2,404.39",0.25%
"May 23, 2017","2,397.04","2,398.42",0.18%
"May 22, 2017","2,387.21","2,394.02",0.52%
"May 19, 2017","2,371.37","2,381.73",0.68%
"May 18, 2017","2,354.69","2,365.72",0.37%
"May 17, 2017","2,382.95","2,357.03",-1.82%
"May 16, 2017","2,404.55","2,400.67",-0.07%
"May 15, 2017","2,393.98","2,402.32",0.48%
"May 12, 2017","2,392.44","2,390.90",-0.15%
"May 11, 2017","2,394.84","2,394.44",-0.22%
"May 10, 2017","2,396.79","2,399.63",0.11%
"May 09, 2017","2,401.58","2,396.92",-0.10%
"May 08, 2017","2,399.94","2,399.38",0.00%
"May 05, 2017","2,392.37","2,399.29",0.41%
"May 04, 2017","2,389.79","2,389.52",0.06%
"May 03, 2017","2,386.50","2,388.13",-0.13%
"May 02, 2017","2,391.05","2,391.17",0.12%
"May 01, 2017","2,388.50","2,388.33",0.17%
"Apr 28, 2017","2,393.68","2,384.20",-0.19%
"Apr 27, 2017","2,389.70","2,388.77",0.06%
"Apr 26, 2017","2,388.98","2,387.45",-0.05%
"Apr 25, 2017","2,381.51","2,388.61",0.61%
"Apr 24, 2017","2,370.33","2,374.15",1.08%
"Apr 21, 2017","2,354.74","2,348.69",-0.30%
"Apr 20, 2017","2,342.69","2,355.84",0.76%
"Apr 19, 2017","2,346.79","2,338.17",-0.17%
"Apr 18, 2017","2,342.53","2,342.19",-0.29%
"Apr 17, 2017","2,332.62","2,349.01",0.86%
"Apr 13, 2017","2,341.98","2,328.95",-0.68%
"Apr 12, 2017","2,352.15","2,344.93",-0.38%
"Apr 11, 2017","2,353.92","2,353.78",-0.14%
"Apr 10, 2017","2,357.16","2,357.16",0.07%
"Apr 07, 2017","2,356.59","2,355.54",-0.08%
"Apr 06, 2017","2,353.79","2,357.49",0.19%
"Apr 05, 2017","2,366.59","2,352.95",-0.31%
"Apr 04, 2017","2,354.76","2,360.16",0.06%
"Apr 03, 2017","2,362.34","2,358.84",-0.16%
"Mar 31, 2017","2,364.82","2,362.72",-0.23%
"Mar 30, 2017","2,361.31","2,368.06",0.29%
"Mar 29, 2017","2,356.54","2,361.13",0.11%
"Mar 28, 2017","2,339.79","2,358.57",0.73%
"Mar 27, 2017","2,329.11","2,341.59",-0.10%
"Mar 24, 2017","2,350.42","2,343.98",-0.08%
"Mar 23, 2017","2,345.97","2,345.96",-0.11%
"Mar 22, 2017","2,343.00","2,348.45",0.19%
"Mar 21, 2017","2,379.32","2,344.02",-1.24%
"Mar 20, 2017","2,378.24","2,373.47",-0.20%
"Mar 17, 2017","2,383.71","2,378.25",-0.13%
"Mar 16, 2017","2,387.71","2,381.38",-0.16%
"Mar 15, 2017","2,370.34","2,385.26",0.84%
"Mar 14, 2017","2,368.55","2,365.45",-0.34%
"Mar 13, 2017","2,371.56","2,373.47",0.04%
"Mar 10, 2017","2,372.52","2,372.60",0.33%
"Mar 09, 2017","2,363.49","2,364.87",0.08%
"Mar 08, 2017","2,369.81","2,362.98",-0.23%
"Mar 07, 2017","2,370.74","2,368.39",-0.29%
"Mar 06, 2017","2,375.23","2,375.31",-0.33%
"Mar 03, 2017","2,380.92","2,383.12",0.05%
"Mar 02, 2017","2,394.75","2,381.92",-0.59%
"Mar 01, 2017","2,380.13","2,395.96",1.37%
"Feb 28, 2017","2,366.08","2,363.64",-0.26%
"Feb 27, 2017","2,365.23","2,369.75",0.10%
"Feb 24, 2017","2,355.73","2,367.34",0.15%
"Feb 23, 2017","2,367.50","2,363.81",0.04%
"Feb 22, 2017","2,361.11","2,362.82",-0.11%
"Feb 21, 2017","2,354.91","2,365.38",0.60%
"Feb 17, 2017","2,343.01","2,351.16",0.17%
"Feb 16, 2017","2,349.64","2,347.22",-0.09%
"Feb 15, 2017","2,335.58","2,349.25",0.50%
"Feb 14, 2017","2,326.12","2,337.58",0.40%
"Feb 13, 2017","2,321.72","2,328.25",0.52%
"Feb 10, 2017","2,312.27","2,316.10",0.36%
"Feb 09, 2017","2,296.70","2,307.87",0.58%
"Feb 08, 2017","2,289.55","2,294.67",0.07%
"Feb 07, 2017","2,295.87","2,293.08",0.02%
"Feb 06, 2017","2,294.28","2,292.56",-0.21%
"Feb 03, 2017","2,288.54","2,297.42",0.73%
"Feb 02, 2017","2,276.69","2,280.85",0.06%
"Feb 01, 2017","2,285.59","2,279.55",0.03%
"Jan 31, 2017","2,274.02","2,278.87",-0.09%
"Jan 30, 2017","2,286.01","2,280.90",-0.60%
"Jan 27, 2017","2,299.02","2,294.69",-0.09%
"Jan 26, 2017","2,298.63","2,296.68",-0.07%
"Jan 25, 2017","2,288.88","2,298.37",0.80%
"Jan 24, 2017","2,267.88","2,280.07",0.66%
"Jan 23, 2017","2,267.78","2,265.20",-0.27%
"Jan 20, 2017","2,269.96","2,271.31",0.34%
"Jan 19, 2017","2,271.90","2,263.69",-0.36%
"Jan 18, 2017","2,269.14","2,271.89",0.18%
"Jan 17, 2017","2,269.14","2,267.89",-0.30%
"Jan 13, 2017","2,272.74","2,274.64",0.18%
"Jan 12, 2017","2,271.14","2,270.44",-0.21%
"Jan 11, 2017","2,268.60","2,275.32",0.28%
"Jan 10, 2017","2,269.72","2,268.90",0.00%
"Jan 09, 2017","2,273.59","2,268.90",-0.35%
"Jan 06, 2017","2,271.14","2,276.98",0.35%
"Jan 05, 2017","2,268.18","2,269.00",-0.08%
"Jan 04, 2017","2,261.60","2,270.75",0.57%
"Jan 03, 2017","2,251.57","2,257.83",0.85%
"Dec 30, 2016","2,251.61","2,238.83",-0.46%
"Dec 29, 2016","2,249.50","2,249.26",-0.03%
"Dec 28, 2016","2,270.23","2,249.92",-0.84%
"Dec 27, 2016","2,266.23","2,268.88",0.22%
"Dec 23, 2016","2,260.25","2,263.79",0.13%
"Dec 22, 2016","2,262.93","2,260.96",-0.19%
"Dec 21, 2016","2,270.54","2,265.18",-0.25%
"Dec 20, 2016","2,266.50","2,270.76",0.36%
"Dec 19, 2016","2,259.24","2,262.53",0.20%
"Dec 16, 2016","2,266.81","2,258.07",-0.18%
"Dec 15, 2016","2,253.77","2,262.03",0.39%
"Dec 14, 2016","2,268.35","2,253.28",-0.81%
"Dec 13, 2016","2,263.32","2,271.72",0.65%
"Dec 12, 2016","2,258.83","2,256.96",-0.11%
"Dec 09, 2016","2,249.73","2,259.53",0.59%
"Dec 08, 2016","2,241.13","2,246.19",0.22%
"Dec 07, 2016","2,210.72","2,241.35",1.32%
"Dec 06, 2016","2,207.26","2,212.23",0.34%
"Dec 05, 2016","2,200.65","2,204.71",0.58%
"Dec 02, 2016","2,191.12","2,191.95",0.04%
"Dec 01, 2016","2,200.17","2,191.08",-0.35%
"Nov 30, 2016","2,204.97","2,198.81",-0.27%
"Nov 29, 2016","2,200.76","2,204.66",0.13%
"Nov 28, 2016","2,210.21","2,201.72",-0.53%
"Nov 25, 2016","2,206.27","2,213.35",0.39%
"Nov 23, 2016","2,198.55","2,204.72",0.08%
"Nov 22, 2016","2,201.56","2,202.94",0.22%
"Nov 21, 2016","2,186.43","2,198.18",0.75%
"Nov 18, 2016","2,186.85","2,181.90",-0.24%
"Nov 17, 2016","2,178.61","2,187.12",0.47%
"Nov 16, 2016","2,177.53","2,176.94",-0.16%
"Nov 15, 2016","2,168.29","2,180.39",0.75%
"Nov 14, 2016","2,165.64","2,164.20",-0.01%
"Nov 11, 2016","2,162.71","2,164.45",-0.14%
"Nov 10, 2016","2,167.49","2,167.48",0.20%
"Nov 09, 2016","2,131.56","2,163.26",1.11%
"Nov 08, 2016","2,129.92","2,139.56",0.38%
"Nov 07, 2016","2,100.59","2,131.52",2.22%
"Nov 04, 2016","2,083.79","2,085.18",-0.17%
"Nov 03, 2016","2,098.80","2,088.66",-0.44%
"Nov 02, 2016","2,109.43","2,097.94",-0.65%
"Nov 01, 2016","2,128.68","2,111.72",-0.68%
"Oct 31, 2016","2,129.78","2,126.15",-0.01%
"Oct 28, 2016","2,132.23","2,126.41",-0.31%
"Oct 27, 2016","2,144.06","2,133.04",-0.30%
"Oct 26, 2016","2,136.97","2,139.43",-0.17%
"Oct 25, 2016","2,149.72","2,143.16",-0.38%
"Oct 24, 2016","2,148.50","2,151.33",0.47%
"Oct 21, 2016","2,139.43","2,141.16",-0.01%
"Oct 20, 2016","2,142.51","2,141.34",-0.14%
"Oct 19, 2016","2,140.81","2,144.29",0.22%
"Oct 18, 2016","2,138.31","2,139.60",0.62%
"Oct 17, 2016","2,132.95","2,126.50",-0.30%
"Oct 14, 2016","2,139.68","2,132.98",0.02%
"Oct 13, 2016","2,130.26","2,132.55",-0.31%
"Oct 12, 2016","2,137.67","2,139.18",0.11%
"Oct 11, 2016","2,161.35","2,136.73",-1.24%
"Oct 10, 2016","2,160.39","2,163.66",0.46%
"Oct 07, 2016","2,164.19","2,153.74",-0.33%
"Oct 06, 2016","2,158.22","2,160.77",0.05%
"Oct 05, 2016","2,155.15","2,159.73",0.43%
"Oct 04, 2016","2,163.37","2,150.49",-0.50%
"Oct 03, 2016","2,164.33","2,161.20",-0.33%
"Sep 30, 2016","2,156.51","2,168.27",0.80%
"Sep 29, 2016","2,168.90","2,151.13",-0.93%
"Sep 28, 2016","2,161.85","2,171.37",0.53%
"Sep 27, 2016","2,146.04","2,159.93",0.64%
"Sep 26, 2016","2,158.54","2,146.10",-0.86%
"Sep 23, 2016","2,173.29","2,164.69",-0.57%
"Sep 22, 2016","2,170.94","2,177.18",0.65%
"Sep 21, 2016","2,144.58","2,163.12",1.09%
"Sep 20, 2016","2,145.94","2,139.76",0.03%
"Sep 19, 2016","2,143.99","2,139.12",0.00%
"Sep 16, 2016","2,146.48","2,139.16",-0.38%
"Sep 15, 2016","2,125.36","2,147.26",1.01%
"Sep 14, 2016","2,127.86","2,125.77",-0.06%
"Sep 13, 2016","2,150.47","2,127.02",-1.48%
"Sep 12, 2016","2,120.86","2,159.04",1.47%
"Sep 09, 2016","2,169.08","2,127.81",-2.45%
"Sep 08, 2016","2,182.76","2,181.30",-0.22%
"Sep 07, 2016","2,185.17","2,186.16",-0.01%
"Sep 06, 2016","2,181.61","2,186.48",0.30%
"Sep 02, 2016","2,177.49","2,179.98",0.42%
"Sep 01, 2016","2,171.33","2,170.86",0.00%
"Aug 31, 2016","2,173.56","2,170.95",-0.24%
"Aug 30, 2016","2,179.45","2,176.12",-0.20%
"Aug 29, 2016","2,170.19","2,180.38",0.52%
"Aug 26, 2016","2,175.10","2,169.04",-0.16%
"Aug 25, 2016","2,173.29","2,172.47",-0.14%
"Aug 24, 2016","2,185.09","2,175.44",-0.52%
"Aug 23, 2016","2,187.81","2,186.90",0.20%
"Aug 22, 2016","2,181.58","2,182.64",-0.06%
"Aug 19, 2016","2,184.24","2,183.87",-0.14%
"Aug 18, 2016","2,181.90","2,187.02",0.22%
"Aug 17, 2016","2,177.84","2,182.22",0.19%
"Aug 16, 2016","2,186.24","2,178.15",-0.55%
"Aug 15, 2016","2,186.08","2,190.15",0.28%
"Aug 12, 2016","2,183.74","2,184.05",-0.08%
"Aug 11, 2016","2,177.97","2,185.79",0.47%
"Aug 10, 2016","2,182.81","2,175.49",-0.29%
"Aug 09, 2016","2,182.24","2,181.74",0.04%
"Aug 08, 2016","2,183.76","2,180.89",-0.09%
"Aug 05, 2016","2,168.79","2,182.87",0.86%
"Aug 04, 2016","2,163.51","2,164.25",0.02%
"Aug 03, 2016","2,156.81","2,163.79",0.31%
"Aug 02, 2016","2,169.94","2,157.03",-0.64%
"Aug 01, 2016","2,173.15","2,170.84",-0.13%
"Jul 29, 2016","2,168.83","2,173.60",0.16%
"Jul 28, 2016","2,166.05","2,170.06",0.16%
"Jul 27, 2016","2,169.81","2,166.58",-0.12%
"Jul 26, 2016","2,168.97","2,169.18",0.03%
"Jul 25, 2016","2,173.71","2,168.48",-0.30%
"Jul 22, 2016","2,166.47","2,175.03",0.46%
"Jul 21, 2016","2,172.91","2,165.17",-0.36%
"Jul 20, 2016","2,166.10","2,173.02",0.43%
"Jul 19, 2016","2,163.79","2,163.78",-0.14%
"Jul 18, 2016","2,162.04","2,166.89",0.24%
"Jul 15, 2016","2,165.13","2,161.74",-0.09%
"Jul 14, 2016","2,157.88","2,163.75",0.53%
"Jul 13, 2016","2,153.81","2,152.43",0.01%
"Jul 12, 2016","2,139.50","2,152.14",0.70%
"Jul 11, 2016","2,131.72","2,137.16",0.34%
"Jul 08, 2016","2,106.97","2,129.90",1.53%
"Jul 07, 2016","2,100.42","2,097.90",-0.09%
"Jul 06, 2016","2,084.43","2,099.73",0.54%
"Jul 05, 2016","2,095.05","2,088.55",-0.68%
"Jul 01, 2016","2,099.34","2,102.95",0.19%
"Jun 30, 2016","2,073.17","2,098.86",1.36%
"Jun 29, 2016","2,042.69","2,070.77",1.70%
"Jun 28, 2016","2,006.67","2,036.09",1.78%
"Jun 27, 2016","2,031.45","2,000.54",-1.81%
"Jun 24, 2016","2,103.81","2,037.41",-3.59%
"Jun 23, 2016","2,092.80","2,113.32",1.34%
"Jun 22, 2016","2,089.75","2,085.45",-0.17%
"Jun 21, 2016","2,085.19","2,088.90",0.27%
"Jun 20, 2016","2,075.58","2,083.25",0.58%
"Jun 17, 2016","2,078.20","2,071.22",-0.33%
"Jun 16, 2016","2,066.36","2,077.99",0.31%
"Jun 15, 2016","2,077.60","2,071.50",-0.18%
"Jun 14, 2016","2,076.65","2,075.32",-0.18%
"Jun 13, 2016","2,091.75","2,079.06",-0.81%
"Jun 10, 2016","2,109.57","2,096.07",-0.92%
"Jun 09, 2016","2,115.65","2,115.48",-0.17%
"Jun 08, 2016","2,112.71","2,119.12",0.33%
"Jun 07, 2016","2,110.18","2,112.13",0.13%
"Jun 06, 2016","2,100.83","2,109.41",0.49%
"Jun 03, 2016","2,104.07","2,099.13",-0.29%
"Jun 02, 2016","2,097.71","2,105.26",0.28%
"Jun 01, 2016","2,093.94","2,099.33",0.11%
"May 31, 2016","2,100.13","2,096.95",-0.10%
"May 27, 2016","2,090.06","2,099.06",0.43%
"May 26, 2016","2,091.44","2,090.10",-0.02%
"May 25, 2016","2,078.93","2,090.54",0.70%
"May 24, 2016","2,052.65","2,076.06",1.37%
"May 23, 2016","2,052.23","2,048.04",-0.21%
"May 20, 2016","2,041.88","2,052.32",0.60%
"May 19, 2016","2,044.21","2,040.04",-0.37%
"May 18, 2016","2,044.38","2,047.63",0.02%
"May 17, 2016","2,065.04","2,047.21",-0.94%
"May 16, 2016","2,046.53","2,066.66",0.98%
"May 13, 2016","2,062.50","2,046.61",-0.85%
"May 12, 2016","2,067.17","2,064.11",-0.02%
"May 11, 2016","2,083.29","2,064.46",-0.96%
"May 10, 2016","2,062.63","2,084.39",1.25%
"May 09, 2016","2,057.55","2,058.69",0.08%
"May 06, 2016","2,047.77","2,057.14",0.32%
"May 05, 2016","2,052.95","2,050.63",-0.02%
"May 04, 2016","2,060.30","2,051.12",-0.59%
"May 03, 2016","2,077.18","2,063.37",-0.87%
"May 02, 2016","2,067.17","2,081.43",0.78%
"Apr 29, 2016","2,071.82","2,065.30",-0.51%
"Apr 28, 2016","2,090.93","2,075.81",-0.92%
"Apr 27, 2016","2,092.33","2,095.15",0.16%
"Apr 26, 2016","2,089.84","2,091.70",0.19%
"Apr 25, 2016","2,089.37","2,087.79",-0.18%
"Apr 22, 2016","2,091.49","2,091.58",0.00%
"Apr 21, 2016","2,102.09","2,091.48",-0.52%
"Apr 20, 2016","2,101.52","2,102.40",0.08%
"Apr 19, 2016","2,096.05","2,100.80",0.31%
"Apr 18, 2016","2,078.83","2,094.34",0.65%
"Apr 15, 2016","2,083.10","2,080.73",-0.10%
"Apr 14, 2016","2,082.89","2,082.78",0.02%
"Apr 13, 2016","2,065.92","2,082.42",1.00%
"Apr 12, 2016","2,043.72","2,061.72",0.97%
"Apr 11, 2016","2,050.23","2,041.99",-0.27%
"Apr 08, 2016","2,045.54","2,047.60",0.28%
"Apr 07, 2016","2,063.01","2,041.91",-1.20%
"Apr 06, 2016","2,045.56","2,066.66",1.05%
"Apr 05, 2016","2,062.50","2,045.17",-1.01%
"Apr 04, 2016","2,073.19","2,066.13",-0.32%
"Apr 01, 2016","2,056.62","2,072.78",0.63%
"Mar 31, 2016","2,063.77","2,059.74",-0.20%
"Mar 30, 2016","2,058.27","2,063.95",0.44%
"Mar 29, 2016","2,035.75","2,055.01",0.88%
"Mar 28, 2016","2,037.89","2,037.05",0.05%
"Mar 24, 2016","2,032.48","2,035.94",-0.04%
"Mar 23, 2016","2,048.55","2,036.71",-0.64%
"Mar 22, 2016","2,048.64","2,049.80",-0.09%
"Mar 21, 2016","2,047.88","2,051.60",0.10%
"Mar 18, 2016","2,041.16","2,049.58",0.44%
"Mar 17, 2016","2,026.90","2,040.59",0.66%
"Mar 16, 2016","2,014.24","2,027.22",0.56%
"Mar 15, 2016","2,015.27","2,015.93",-0.18%
"Mar 14, 2016","2,019.27","2,019.64",-0.13%
"Mar 11, 2016","1,994.71","2,022.19",1.64%
"Mar 10, 2016","1,990.97","1,989.57",0.02%
"Mar 09, 2016","1,981.44","1,989.26",0.51%
"Mar 08, 2016","1,996.88","1,979.26",-1.12%
"Mar 07, 2016","1,996.11","2,001.76",0.09%
"Mar 04, 2016","1,994.01","1,999.99",0.33%
"Mar 03, 2016","1,985.60","1,993.40",0.35%
"Mar 02, 2016","1,976.60","1,986.45",0.41%
"Mar 01, 2016","1,937.09","1,978.35",2.39%
"Feb 29, 2016","1,947.13","1,932.23",-0.81%
"Feb 26, 2016","1,954.95","1,948.05",-0.19%
"Feb 25, 2016","1,931.87","1,951.70",1.13%
"Feb 24, 2016","1,917.56","1,929.80",0.44%
"Feb 23, 2016","1,942.38","1,921.27",-1.25%
"Feb 22, 2016","1,924.44","1,945.50",1.45%
"Feb 19, 2016","1,916.74","1,917.78",0.00%
"Feb 18, 2016","1,927.57","1,917.83",-0.47%
"Feb 17, 2016","1,898.80","1,926.82",1.65%
"Feb 16, 2016","1,871.44","1,895.58",1.65%
"Feb 12, 2016","1,833.40","1,864.78",1.95%
"Feb 11, 2016","1,847.00","1,829.08",-1.23%
"Feb 10, 2016","1,857.10","1,851.86",-0.02%
"Feb 09, 2016","1,848.46","1,852.21",-0.07%
"Feb 08, 2016","1,873.25","1,853.44",-1.42%
"Feb 05, 2016","1,913.07","1,880.05",-1.85%
"Feb 04, 2016","1,911.67","1,915.45",0.15%
"Feb 03, 2016","1,907.07","1,912.53",0.50%
"Feb 02, 2016","1,935.26","1,903.03",-1.87%
"Feb 01, 2016","1,936.94","1,939.38",-0.04%
"Jan 29, 2016","1,894.00","1,940.24",2.48%
"Jan 28, 2016","1,885.22","1,893.36",0.55%
"Jan 27, 2016","1,902.52","1,882.95",-1.09%
"Jan 26, 2016","1,878.79","1,903.63",1.41%
"Jan 25, 2016","1,906.28","1,877.08",-1.56%
"Jan 22, 2016","1,877.40","1,906.90",2.03%
"Jan 21, 2016","1,861.46","1,868.99",0.52%
"Jan 20, 2016","1,876.18","1,859.33",-1.17%
"Jan 19, 2016","1,888.66","1,881.33",0.05%
"Jan 15, 2016","1,916.68","1,880.33",-2.16%
"Jan 14, 2016","1,891.68","1,921.84",1.67%
"Jan 13, 2016","1,940.34","1,890.28",-2.50%
"Jan 12, 2016","1,927.83","1,938.68",0.78%
"Jan 11, 2016","1,926.12","1,923.67",0.09%
"Jan 08, 2016","1,945.97","1,922.03",-1.08%
"Jan 07, 2016","1,985.32","1,943.09",-2.37%
"Jan 06, 2016","2,011.71","1,990.26",-1.31%
"Jan 05, 2016","2,013.78","2,016.71",0.20%
"Jan 04, 2016","2,038.20","2,012.66",-1.53%
"Dec 31, 2015","2,060.59","2,043.94",-0.94%
"Dec 30, 2015","2,077.34","2,063.36",-0.72%
"Dec 29, 2015","2,060.54","2,078.36",1.06%
"Dec 28, 2015","2,057.77","2,056.50",-0.22%
"Dec 24, 2015","2,063.52","2,060.99",-0.16%
"Dec 23, 2015","2,042.20","2,064.29",1.24%
"Dec 22, 2015","2,023.15","2,038.97",0.88%
"Dec 21, 2015","2,010.27","2,021.15",0.78%
"Dec 18, 2015","2,040.81","2,005.55",-1.78%
"Dec 17, 2015","2,073.76","2,041.89",-1.50%
"Dec 16, 2015","2,046.50","2,073.07",1.45%
"Dec 15, 2015","2,025.55","2,043.41",1.06%
"Dec 14, 2015","2,013.37","2,021.94",0.48%
"Dec 11, 2015","2,047.27","2,012.37",-1.94%
"Dec 10, 2015","2,047.93","2,052.23",0.23%
"Dec 09, 2015","2,061.17","2,047.62",-0.77%
"Dec 08, 2015","2,073.39","2,063.59",-0.65%
"Dec 07, 2015","2,090.42","2,077.07",-0.70%
"Dec 04, 2015","2,051.24","2,091.69",2.05%
"Dec 03, 2015","2,080.71","2,049.62",-1.44%
"Dec 02, 2015","2,101.71","2,079.51",-1.10%
"Dec 01, 2015","2,082.93","2,102.63",1.07%
"Nov 30, 2015","2,090.95","2,080.41",-0.46%
"Nov 27, 2015","2,088.82","2,090.11",0.06%
"Nov 25, 2015","2,089.30","2,088.87",-0.01%
"Nov 24, 2015","2,084.42","2,089.14",0.12%
"Nov 23, 2015","2,089.41","2,086.59",-0.12%
"Nov 20, 2015","2,082.82","2,089.17",0.38%
"Nov 19, 2015","2,083.70","2,081.24",-0.11%
"Nov 18, 2015","2,051.99","2,083.58",1.62%
"Nov 17, 2015","2,053.67","2,050.44",-0.13%
"Nov 16, 2015","2,022.08","2,053.19",1.49%
"Nov 13, 2015","2,044.64","2,023.04",-1.12%
"Nov 12, 2015","2,072.29","2,045.97",-1.40%
"Nov 11, 2015","2,083.41","2,075.00",-0.32%
"Nov 10, 2015","2,077.19","2,081.72",0.15%
"Nov 09, 2015","2,096.56","2,078.58",-0.98%
"Nov 06, 2015","2,098.60","2,099.20",-0.03%
"Nov 05, 2015","2,101.68","2,099.93",-0.11%
"Nov 04, 2015","2,110.60","2,102.31",-0.35%
"Nov 03, 2015","2,102.63","2,109.79",0.27%
"Nov 02, 2015","2,080.76","2,104.05",1.19%
"Oct 30, 2015","2,090.00","2,079.36",-0.48%
"Oct 29, 2015","2,088.35","2,089.41",-0.04%
"Oct 28, 2015","2,066.48","2,090.35",1.18%
"Oct 27, 2015","2,068.75","2,065.89",-0.26%
"Oct 26, 2015","2,075.08","2,071.18",-0.19%
"Oct 23, 2015","2,058.19","2,075.15",1.10%
"Oct 22, 2015","2,021.88","2,052.51",1.66%
"Oct 21, 2015","2,033.47","2,018.94",-0.58%
"Oct 20, 2015","2,033.13","2,030.77",-0.14%
"Oct 19, 2015","2,031.73","2,033.66",0.03%
"Oct 16, 2015","2,024.37","2,033.11",0.46%
"Oct 15, 2015","1,996.47","2,023.86",1.49%
"Oct 14, 2015","2,003.66","1,994.24",-0.47%
"Oct 13, 2015","2,015.00","2,003.69",-0.68%
"Oct 12, 2015","2,015.65","2,017.46",0.13%
"Oct 09, 2015","2,013.73","2,014.89",0.07%
"Oct 08, 2015","1,994.01","2,013.43",0.88%
"Oct 07, 2015","1,982.34","1,995.83",0.80%
"Oct 06, 2015","1,986.63","1,979.92",-0.36%
"Oct 05, 2015","1,954.33","1,987.05",1.83%
"Oct 02, 2015","1,921.77","1,951.36",1.43%
"Oct 01, 2015","1,919.65","1,923.82",0.20%
"Sep 30, 2015","1,887.14","1,920.03",1.91%
